Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TPC,Tutor Perini Corporation,13.85,703956789.3,,,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,279.17,44801686518.0,,2016.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo
TWTR,"Twitter, Inc.",43.63,34701102655.0,,2013.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,5.98,1636724613.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two
TYL,"Tyler Technologies, Inc.",422.91,17054661120.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",61.11,22260017515.0,,,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,43.75,65906676238.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,918.88,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a
USPH,"U.S. Physical Therapy, Inc.",108.26,1391178891.0,,1992.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",3.09,228505432.0,,2012.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",7.58,375841368.5,,2018.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",46.23,81538999171.0,,2019.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,270.05,16955890488.0,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui
UBS,UBS AG,13.65,48975435382.0,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",38.68,11390544343.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr
UGI,UGI Corporation,36.61,7626627453.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,3.7,4026434032.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",14.62,609793167.8,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh
UA,"Under Armour, Inc.",12.82,5828845273.0,,2016.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",14.51,6597234392.0,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",15.52,286405241.9,,,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,192.89,3645111385.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf
UN,Unilever NV,62.57,164000000000.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un
UL,Unilever PLC,62.95,165000000000.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,200.0,135000000000.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/unp
UIS,Unisys Corporation,13.72,864879329.4,,,Technology,EDP Services,https://old.nasdaq.com/symbol/uis
UMC,United Microelectronics Corporation,5.54,13426047611.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",15.89,871406026.9,,2019.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",166.64,144000000000.0,,1999.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",207.25,14950316775.0,,1997.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,31.32,2694631860.0,,1988.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.84,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.8,0.0,,2014.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,25.67,0.0,,2015.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc
UZD,United States Cellular Corporation,26.76,0.0,,2020.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzd
X,United States Steel Corporation,10.23,2254735130.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x
UNH,UnitedHealth Group Incorporated,351.7,334000000000.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,37.14,557363248.3,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl
U,Unity Software Inc.,105.58,27806259670.0,,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/u
UNVR,Univar Solutions Inc.,17.19,2906835309.0,,2015.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr
UVV,Universal Corporation,44.12,1081595932.0,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,59.22,815490135.2,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",129.61,11014456492.0,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,13.34,417996627.2,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,5.75,187511473.3,,2003.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti
UNM,Unum Group,21.09,4295232508.0,,,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm
UNMA,Unum Group,26.94,0.0,,2018.0,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma
UE,Urban Edge Properties,12.4,1447096256.0,,2015.0,Finance,Real Estate,https://old.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,11.12,445544061.4,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,10.5,420702576.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp
USFD,US Foods Holding Corp.,28.75,6349398026.0,,2016.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",10.9,1056248281.0,,2013.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",78.12,1643483717.0,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna
USDP,USD Partners LP,3.06,82143671.22,,2014.0,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp
UTZ,Utz Brands Inc ,17.14,2067429800.0,,2018.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/utz
VFC,V.F. Corporation,76.99,30026424282.0,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
EGY,"VAALCO Energy, Inc. ",1.05,60328945.95,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",259.76,10464361725.0,,1997.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn
VALE,VALE S.A.,11.84,60738145553.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VLO,Valero Energy Corporation,49.79,20303825114.0,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VHI,"Valhi, Inc.",13.41,379142177.1,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VMI,"Valmont Industries, Inc.",159.82,3396624094.0,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,22.27,4120735819.0,,2016.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
VAPO,"Vapotherm, Inc.",25.67,658722028.5,,2018.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",173.43,15810111370.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,11.26,1726083211.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VEC,"Vectrus, Inc.",45.38,527319729.6,,2014.0,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,5.52,5129731358.0,,2013.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,272.56,41109246855.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VEL,"Velocity Financial, Inc.",5.3,106463718.2,,2020.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel
VNTR,Venator Materials PLC,1.9,202809140.7,,2017.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VTR,"Ventas, Inc.",48.43,18140462633.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VNE,"Veoneer, Inc.",17.32,1932825123.0,,2018.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VER,VEREIT Inc.,7.4,8078625717.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
VRTV,Veritiv Corporation,19.5,309924712.5,,2014.0,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,61.0,252000000000.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz
VET,Vermilion Energy Inc.,3.36,531888000.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet
VRS,Verso Corporation,9.24,311108092.7,,2016.0,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs
VRT,"Vertiv Holdings, LLC",17.35,5697960432.0,,2018.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt
VIAO,VIA optronics AG,10.66,241486363.3,,2020.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/viao
VVI,Viad Corp,26.33,537881035.8,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi
VICI,VICI Properties Inc.,25.4,13631410939.0,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici
VNCE,Vince Holding Corp.,4.25,50132749.25,,2013.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,20.9,14128123598.0,,2012.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips
SPCE,"Virgin Galactic Holdings, Inc.",21.94,5141473660.0,,2017.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce
VHC,VirnetX Holding Corp,5.37,381584520.9,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/vhc
V,Visa Inc.,212.7,466000000000.0,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",18.25,2640011384.0,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",28.7,389611856.2,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg
VIST,"Vista Oil & Gas, S.A.B. de C.V.",2.49,218255601.5,,2019.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist
VSTO,Vista Outdoor Inc.,22.06,1284677071.0,,2015.0,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto
VST,Vistra Corp.,19.64,9606582254.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst
VVNT,"Vivint Smart Home, Inc.",19.37,3844366069.0,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vvnt
VMW,"Vmware, Inc.",140.56,59053075577.0,,2007.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,1.89,32130000.0,,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",33.55,1090153268.0,,2012.0,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra
VNT,Vontier Corporation,29.01,4884666812.0,,2020.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vnt
VNO,Vornado Realty Trust,37.47,7166548958.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno
VOYA,"Voya Financial, Inc.",54.33,6860130009.0,,2013.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya
VMC,Vulcan Materials Company,141.64,18768909172.0,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",1.72,243858707.0,,2005.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wti
WPC,W. P. Carey Inc.,68.8,12067371117.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,69.95,12466552165.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wrb
GRA,W.R. Grace & Co.,54.0,3574275120.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",403.39,21649154690.0,,,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,17.17,909154556.3,,1991.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/wnc
WDR,"Waddell & Reed Financial, Inc.",16.94,1059556141.0,,1998.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wdr
WD,"Walker & Dunlop, Inc.",75.86,2368915116.0,,2010.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wd
WMT,Walmart Inc.,147.98,419000000000.0,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),137.82,249000000000.0,,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dis
HCC,"Warrior Met Coal, Inc.",16.8,859928143.2,,2017.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,0.6317,118402585.3,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpg
WCN,"Waste Connections, Inc.",108.83,28611161697.0,,,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",122.8,51896040623.0,,,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wm
WAT,Waters Corporation,223.14,13845316191.0,,1995.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",233.15,8972124231.0,,,Consumer Durables,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wso
WTS,"Watts Water Technologies, Inc.",116.94,3934238147.0,,1986.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wts
W,Wayfair Inc.,251.74,25035049590.0,,2014.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/w
WBS,Webster Financial Corporation,37.14,3350070674.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs
WEC,"WEC Energy Group, Inc.",104.43,32940828072.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/wec
WEI,Weidai Ltd.,1.44,101464495.2,,2018.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wei
WRI,Weingarten Realty Investors,20.6,2639750703.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",48.28,1298656828.0,,,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",8.52,1205715264.0,,2016.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wbt
WFC,Wells Fargo & Company,24.19,100000000000.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/wfc
WELL,Welltower Inc.,65.52,27341814427.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/well
WCC,"WESCO International, Inc.",58.11,2907972406.0,,1999.0,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",285.07,21074423483.0,,,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/wst
WAL,Western Alliance Bancorporation,51.51,5193710238.0,,2005.0,Finance,Major Banks,https://old.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,25.75,0.0,,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/wala
WMC,Western Asset Mortgage Capital Corporation,2.46,149599244.5,,2012.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wmc
WES,"Western Midstream Partners, LP",10.93,4548378514.0,,2012.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wes
WU,Western Union Company (The),21.03,8645869394.0,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wu
WAB,Westinghouse Air Brake Technologies Corporation,68.11,12963133965.0,,,Capital Goods,Railroads,https://old.nasdaq.com/symbol/wab
WLK,Westlake Chemical Corporation,74.81,9554858731.0,,2004.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,18.57,653562700.7,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wlkp
WBK,Westpac Banking Corporation,13.63,49209307662.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wbk
WRK,Westrock Company,41.22,10702210636.0,,2015.0,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/wrk
WHG,Westwood Holdings Group Inc,11.73,98216967.39,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/whg
WEX,WEX Inc.,166.1,7324154917.0,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wex
WY,Weyerhaeuser Company,28.39,21190948970.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wy
WPM,Wheaton Precious Metals Corp.,44.63,20051387644.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/wpm
WHR,Whirlpool Corporation,185.13,11579303154.0,,,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/whr
WTM,"White Mountains Insurance Group, Ltd.",911.73,2828196489.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtm
WSR,Whitestone REIT,7.25,307068421.3,,2010.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wsr
WLL,Whiting Petroleum Corporation,19.05,1745789244.0,,2020.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wll
WOW,"WideOpenWest, Inc.",6.62,574914025.8,,2017.0,Consumer Services,Television Services,https://old.nasdaq.com/symbol/wow
WMB,"Williams Companies, Inc. (The)",20.02,24295986054.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wmb
WSM,"Williams-Sonoma, Inc.",95.78,7451670016.0,,,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/wsm
WGO,"Winnebago Industries, Inc.",50.5,1704559123.0,,,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/wgo
WIT,Wipro Limited,5.06,28804974745.0,,,Technology,EDP Services,https://old.nasdaq.com/symbol/wit
WNS,WNS (Holdings) Limited,67.85,3391863024.0,,2006.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wns
WWW,"Wolverine World Wide, Inc.",27.65,2269284745.0,,,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/www
WF,Woori Bank,26.78,6447442815.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wf
